Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
0.504753,0.638889,0.611055,0.5329,0.762321,0.519515,0.145013,Cammeo
0.690635,0.812919,0.733789,0.711353,0.713834,0.721959,0.543485,Cammeo
0.580356,0.673413,0.683642,0.567737,0.777572,0.5843,0.740447,Cammeo
0.77988,0.823968,0.676616,0.883343,0.558317,0.802918,0.760025,Cammeo
0.66388,0.778506,0.77522,0.615771,0.79278,0.670095,0.470645,Cammeo
0.687291,0.824934,0.807045,0.633682,0.797041,0.697873,0.396525,Cammeo
0.529484,0.604581,0.534302,0.618718,0.657812,0.553534,0.410778,Cammeo
0.51593,0.614167,0.550341,0.588539,0.689949,0.54448,0.202389,Cammeo
0.676377,0.729759,0.681598,0.719285,0.678874,0.68917,0.732314,Cammeo
0.658071,0.737956,0.64295,0.730092,0.647605,0.673259,0.221003,Cammeo
0.677522,0.776092,0.712846,0.686561,0.718273,0.69084,0.785485,Cammeo
0.599542,0.739762,0.693161,0.595279,0.765409,0.610584,0.30096,Cammeo
0.65455,0.700342,0.637853,0.735776,0.640288,0.663414,0.23265,Cammeo
0.595582,0.625279,0.530786,0.730312,0.569512,0.6032,0.724499,Cammeo
0.607728,0.733514,0.696215,0.61137,0.756994,0.627813,0.496748,Cammeo
0.731033,0.825061,0.796845,0.700309,0.753426,0.737166,0.55481,Cammeo
0.658863,0.751888,0.678867,0.68261,0.701845,0.679413,0.223301,Cammeo
0.41674,0.45307,0.405609,0.56652,0.607385,0.427215,0.507267,Cammeo
0.830752,0.930778,0.840811,0.815043,0.706339,0.848101,0.284604,Cammeo
0.582732,0.746406,0.781975,0.496386,0.861817,0.58685,0.306356,Cammeo
0.662119,0.729237,0.644031,0.730884,0.647732,0.686797,0.615156,Cammeo
0.8627,0.950292,0.807466,0.873186,0.650723,0.889768,0.36546,Cammeo
0.516106,0.587575,0.552188,0.585715,0.693095,0.519163,0.233297,Cammeo
0.7511,0.853496,0.770506,0.747201,0.711017,0.772767,0.564563,Cammeo
0.569618,0.700142,0.702907,0.540907,0.802943,0.574807,0.114746,Cammeo
0.540046,0.64773,0.5964,0.592059,0.715113,0.54993,0.552484,Cammeo
0.634307,0.744193,0.650915,0.691365,0.679543,0.654272,0.233713,Cammeo
0.650678,0.691559,0.598234,0.760547,0.595288,0.666491,0.311421,Cammeo
0.759637,0.796542,0.702969,0.807767,0.631099,0.77347,0.689465,Cammeo
0.603943,0.754967,0.711787,0.606443,0.767902,0.624385,0.21634,Cammeo
0.595846,0.714274,0.708345,0.568485,0.789144,0.603024,0.175628,Cammeo
0.679898,0.779446,0.713323,0.698424,0.710888,0.690137,0.224994,Cammeo
0.603415,0.717681,0.677197,0.606757,0.750028,0.614715,0.209942,Cammeo
0.503521,0.595735,0.599814,0.512838,0.769299,0.50712,0.187869,Cammeo
0.652526,0.657041,0.621455,0.724408,0.637804,0.652954,0.764875,Cammeo
0.754357,0.950113,0.94563,0.624842,0.858549,0.766262,0.037806,Cammeo
0.652878,0.823878,0.819025,0.581217,0.831345,0.663326,0.134204,Cammeo
0.422109,0.614167,0.659574,0.365508,0.883751,0.451301,0.064723,Cammeo
0.551399,0.661097,0.573347,0.631823,0.673455,0.58307,0.398866,Cammeo
0.478789,0.600641,0.550769,0.540783,0.723627,0.497275,0.657355,Cammeo
0.532917,0.64351,0.629629,0.536377,0.769789,0.539557,0.237284,Cammeo
0.597518,0.739366,0.661219,0.631671,0.725429,0.627637,0.455782,Cammeo
0.599278,0.714866,0.638241,0.637046,0.708919,0.624297,0.440264,Cammeo
0.53899,0.631157,0.528433,0.641319,0.636987,0.56461,0.23102,Cammeo
0.610632,0.725048,0.69093,0.604023,0.758856,0.625879,0.324323,Cammeo
0.633691,0.73897,0.733606,0.606045,0.77885,0.635724,0.151981,Cammeo
0.667576,0.761358,0.677443,0.719357,0.676347,0.681083,0.270854,Cammeo
0.491199,0.638614,0.575901,0.539206,0.739071,0.516086,0.229611,Cammeo
0.540222,0.657817,0.612906,0.570879,0.738613,0.567862,0.767381,Cammeo
0.603855,0.693038,0.663619,0.628142,0.729049,0.613572,0.278961,Cammeo
0.470868,0.613707,0.686125,0.411091,0.869478,0.483122,0.50984,Cammeo
0.560553,0.639105,0.537683,0.68769,0.608051,0.582542,0.219179,Cammeo
0.515666,0.65516,0.646548,0.523186,0.786562,0.539996,0.643541,Cammeo
0.467699,0.536404,0.512915,0.545552,0.697453,0.47442,0.377145,Cammeo
0.467171,0.548055,0.512847,0.549397,0.694642,0.488397,0.581629,Cammeo
0.78965,0.912573,0.8505,0.726625,0.763913,0.807665,0.218978,Cammeo
0.698557,0.785773,0.654695,0.777747,0.62113,0.724771,0.289133,Cammeo
0.207446,0.389071,0.457867,0.170026,0.912472,0.218179,0.314236,Cammeo
0.51637,0.611584,0.525689,0.628533,0.64475,0.549402,0.293955,Cammeo
0.704717,0.806027,0.732971,0.727604,0.702935,0.721079,0.371322,Cammeo
0.501056,0.573258,0.513734,0.606209,0.653447,0.522943,0.826414,Cammeo
0.573227,0.685771,0.657829,0.582091,0.755495,0.579466,0.718198,Cammeo
0.728657,0.853897,0.745362,0.742325,0.700335,0.756241,0.311026,Cammeo
0.727161,0.719149,0.624349,0.836393,0.556072,0.735935,0.654049,Cammeo
0.757261,0.824839,0.77167,0.748847,0.710608,0.764328,0.23624,Cammeo
0.707798,0.809777,0.761112,0.695221,0.738469,0.73198,0.770165,Cammeo
0.500176,0.598111,0.56867,0.556799,0.723055,0.508878,0.674398,Cammeo
0.643461,0.783698,0.757961,0.6055,0.790736,0.650668,0.764117,Cammeo
0.512586,0.607285,0.570736,0.565598,0.718237,0.531382,0.547006,Cammeo
0.486358,0.601043,0.620619,0.479852,0.800488,0.499473,0.357395,Cammeo
0.650942,0.779267,0.736883,0.624755,0.769217,0.671677,0.180356,Cammeo
0.619345,0.757708,0.742764,0.597269,0.788429,0.632911,0.106516,Cammeo
0.389896,0.473879,0.478575,0.453905,0.741755,0.389504,0.177869,Cammeo
0.432142,0.501706,0.497622,0.502578,0.718774,0.436006,0.176263,Cammeo
0.565833,0.634183,0.651383,0.572887,0.757961,0.563819,1,Cammeo
0.627442,0.759477,0.767292,0.57218,0.814125,0.63968,0.229471,Cammeo
0.503521,0.611721,0.53884,0.575562,0.692066,0.51635,0.24379,Cammeo
0.6395,0.757782,0.706852,0.642632,0.742968,0.649613,0.19419,Cammeo
0.486622,0.608199,0.572749,0.525258,0.746624,0.50879,0.564738,Cammeo
0.789298,0.919576,0.842039,0.743271,0.750144,0.819093,0.669211,Cammeo
0.548847,0.62212,0.598146,0.596377,0.713192,0.555731,0.216099,Cammeo
0.745291,0.791741,0.741647,0.76217,0.685344,0.749385,0.440499,Cammeo
0.454409,0.542869,0.547179,0.491147,0.755234,0.455081,0.395988,Cammeo
0.436367,0.5567,0.600207,0.419046,0.827704,0.437764,0.130362,Cammeo
0.694068,0.812523,0.705569,0.736979,0.681119,0.726178,0.644045,Cammeo
0.473156,0.495997,0.41665,0.63172,0.561442,0.481101,0.658636,Cammeo
0.539606,0.685518,0.579174,0.622991,0.683368,0.591948,0.281198,Cammeo
0.595494,0.739445,0.656187,0.630971,0.723098,0.623418,0.843761,Cammeo
0.760341,0.90079,0.844008,0.699333,0.776554,0.774174,0.102863,Cammeo
0.636948,0.643594,0.57387,0.749958,0.585973,0.643548,0.44026,Cammeo
0.637564,0.731022,0.728977,0.631405,0.761259,0.639856,0.840563,Cammeo
0.622602,0.706918,0.654158,0.664411,0.699753,0.637219,0.665829,Cammeo
0.654022,0.770959,0.769105,0.605349,0.795984,0.668249,0.17002,Cammeo
0.665992,0.823186,0.841872,0.58654,0.837896,0.679589,0.430942,Cammeo
0.597254,0.714032,0.655263,0.629364,0.723638,0.627286,0.58432,Cammeo
0.564865,0.67289,0.648178,0.587246,0.747107,0.576125,0.427196,Cammeo
0.420877,0.54955,0.547596,0.459677,0.776225,0.43794,0.260175,Cammeo
0.673209,0.757809,0.734637,0.657886,0.747875,0.680204,0.348465,Cammeo
0.417268,0.518553,0.529344,0.446959,0.774857,0.425281,0.18264,Cammeo
0.68113,0.84616,0.812463,0.611225,0.812061,0.701125,0.451407,Cammeo
0.555096,0.694337,0.62344,0.596574,0.727495,0.57507,0.428376,Cammeo
0.766414,0.863615,0.749309,0.78919,0.671991,0.791579,0.239081,Cammeo
0.73737,0.817762,0.71889,0.78037,0.659842,0.75334,0.628229,Cammeo
0.442616,0.634378,0.673728,0.379253,0.881877,0.453235,0.208053,Cammeo
0.503256,0.668168,0.659846,0.495554,0.809713,0.529008,0.597733,Cammeo
0.558176,0.607533,0.591721,0.61732,0.694996,0.562588,0.197796,Cammeo
0.543302,0.647867,0.593393,0.596457,0.710363,0.555116,0.500851,Cammeo
0.364196,0.453128,0.49785,0.386745,0.797761,0.370253,0.142676,Cammeo
0.715103,0.805752,0.752557,0.708878,0.725506,0.728991,0.775134,Cammeo
0.602887,0.650006,0.616642,0.662761,0.678513,0.605222,0.602498,Cammeo
0.543918,0.686352,0.716521,0.487029,0.840015,0.553006,0.259361,Cammeo
0.591709,0.739324,0.737504,0.535604,0.821702,0.600914,0.438118,Cammeo
0.518747,0.695631,0.756389,0.417989,0.893018,0.52013,0.104586,Cammeo
0.461979,0.592746,0.621839,0.453576,0.817039,0.476266,0.314072,Cammeo
0.627706,0.710192,0.680429,0.64678,0.726176,0.635021,0.563164,Cammeo
0.55404,0.636333,0.551918,0.653678,0.643617,0.569357,0.605399,Cammeo
0.598574,0.660083,0.621172,0.661031,0.682478,0.609441,0.194275,Cammeo
0.573843,0.633723,0.556189,0.682536,0.624933,0.586762,0.279352,Cammeo
0.609488,0.687303,0.625033,0.669217,0.679148,0.622714,0.501696,Cammeo
0.524996,0.657996,0.664214,0.503088,0.807268,0.529448,0.559467,Cammeo
0.422021,0.516541,0.515738,0.468719,0.752839,0.422468,0.245626,Cammeo
0.487678,0.561602,0.552316,0.547869,0.719648,0.496308,0.746455,Cammeo
0.467259,0.583371,0.55892,0.512074,0.74775,0.487518,0.184573,Cammeo
0.545239,0.658688,0.64619,0.555223,0.766428,0.55705,0.600942,Cammeo
0.503961,0.675251,0.603489,0.535877,0.756378,0.531646,0.312515,Cammeo
0.712903,0.809059,0.720122,0.753863,0.678376,0.729518,0.205223,Cammeo
0.751892,0.796843,0.749718,0.751598,0.696784,0.76301,0.718795,Cammeo
0.716687,0.778501,0.710115,0.760051,0.668315,0.728463,0.2176,Cammeo
0.589949,0.746749,0.723346,0.56763,0.79675,0.608386,0.344961,Cammeo
0.462067,0.529845,0.531594,0.52629,0.722402,0.46897,0.726518,Cammeo
0.62445,0.804622,0.80236,0.543622,0.844772,0.639592,0.382962,Cammeo
0.638444,0.742223,0.736223,0.617406,0.773315,0.647591,0.218282,Cammeo
0.638972,0.808097,0.773087,0.582191,0.811027,0.647591,0.14232,Cammeo
0.78877,0.881371,0.789484,0.800234,0.687739,0.811094,0.310017,Cammeo
0.404682,0.509448,0.492621,0.469199,0.739276,0.420798,0.596238,Cammeo
0.519803,0.6576,0.701342,0.465361,0.845699,0.530942,0.483192,Cammeo
0.48539,0.627962,0.664053,0.43706,0.845727,0.494462,0.166075,Cammeo
0.505369,0.587105,0.562103,0.552877,0.721925,0.512482,0.594944,Cammeo
0.385848,0.55894,0.546909,0.420549,0.801052,0.407437,0.190356,Cammeo
0.478349,0.544036,0.536056,0.553552,0.705977,0.489188,0.806198,Cammeo
0.567858,0.687577,0.672758,0.576126,0.766938,0.588783,0.224681,Cammeo
0.424749,0.559542,0.552737,0.466359,0.774586,0.434775,0.363736,Cammeo
0.465499,0.569344,0.5642,0.493685,0.762826,0.471871,0.258404,Cammeo
0.551663,0.679022,0.668895,0.555203,0.777939,0.567686,0.198765,Cammeo
0.634043,0.743179,0.611736,0.749503,0.612941,0.650492,0.283569,Cammeo
0.61028,0.720195,0.711894,0.597901,0.773155,0.617264,0.40613,Cammeo
0.609664,0.581269,0.486242,0.78756,0.485483,0.612078,0.737031,Cammeo
0.825735,0.859918,0.811432,0.803288,0.697893,0.834124,0.768158,Cammeo
0.599542,0.708549,0.696619,0.580783,0.776025,0.606364,0.219027,Cammeo
0.561169,0.635107,0.61367,0.603016,0.717662,0.574982,0.75196,Cammeo
0.682274,0.775448,0.686487,0.721195,0.680482,0.705257,0.349798,Cammeo
0.572874,0.7232,0.705214,0.549944,0.798684,0.591157,0.48176,Cammeo
0.451593,0.532702,0.53518,0.501393,0.741611,0.454378,0.234849,Cammeo
0.484774,0.514091,0.434339,0.638868,0.569594,0.493671,0.33557,Cammeo
0.616617,0.704071,0.638344,0.664805,0.690197,0.636252,0.655146,Cammeo
0.530804,0.620906,0.578024,0.601464,0.697771,0.536392,0.196861,Cammeo
0.539254,0.596912,0.586575,0.593507,0.708378,0.541139,0.223926,Cammeo
0.355395,0.476699,0.5481,0.342578,0.84971,0.356892,0.180167,Cammeo
0.539518,0.667102,0.637275,0.561451,0.757843,0.56461,0.171822,Cammeo
0.560465,0.65092,0.629678,0.585745,0.738076,0.575861,0.691802,Cammeo
0.518219,0.626631,0.577274,0.585189,0.708608,0.538766,0.698034,Cammeo
0.540574,0.635762,0.588108,0.596585,0.707167,0.560302,0.544059,Cammeo
0.556152,0.66031,0.620333,0.603433,0.721181,0.575158,0.712538,Cammeo
0.68069,0.831108,0.757536,0.662656,0.756549,0.701565,0.248797,Cammeo
0.766766,0.99005,0.91412,0.668996,0.823666,0.797556,0.203005,Cammeo
0.593557,0.687181,0.619092,0.647313,0.690701,0.609793,0.300532,Cammeo
0.630963,0.717005,0.659529,0.665829,0.70191,0.645921,0.568123,Cammeo
0.704013,0.774577,0.70525,0.726592,0.687851,0.718442,0.608931,Cammeo
0.672241,0.78017,0.681896,0.710006,0.68531,0.694972,0.485829,Cammeo
0.464795,0.55679,0.547721,0.509362,0.743306,0.476881,0.180105,Cammeo
0.580444,0.644777,0.611468,0.633461,0.695676,0.595288,0.292018,Cammeo
0.480109,0.673936,0.723909,0.394168,0.893262,0.498945,0.34384,Cammeo
0.672857,0.751022,0.715393,0.67638,0.726166,0.68038,0.745231,Cammeo
0.613096,0.682476,0.542957,0.750895,0.562291,0.63757,0.268721,Cammeo
0.564425,0.638651,0.581984,0.635972,0.67592,0.577971,0.440923,Cammeo
0.428006,0.49794,0.461863,0.537251,0.67064,0.439346,0.249593,Cammeo
0.551575,0.612197,0.567861,0.615773,0.681462,0.552479,0.271154,Cammeo
0.350202,0.526085,0.561208,0.330131,0.862895,0.368759,0.557983,Cammeo
0.781993,0.901857,0.913816,0.656795,0.829939,0.784546,0.375903,Cammeo
0.374758,0.506919,0.428345,0.50159,0.67528,0.403921,0.416441,Cammeo
0.639588,0.74076,0.678546,0.674408,0.707086,0.657613,0.214496,Cammeo
0.423957,0.506607,0.540555,0.443171,0.783267,0.426336,0.823609,Cammeo
0.34677,0.429737,0.413147,0.444458,0.708519,0.360056,0.460832,Cammeo
0.346946,0.465043,0.429529,0.42116,0.735843,0.358474,0.19986,Cammeo
0.500264,0.563603,0.515021,0.60627,0.654264,0.519163,0.187178,Cammeo
0.795811,0.875318,0.776986,0.79817,0.682036,0.799139,0.263649,Cammeo
0.684299,0.772543,0.670264,0.746204,0.653494,0.699807,0.244205,Cammeo
0.689491,0.7736,0.708997,0.720492,0.694043,0.703499,0.248865,Cammeo
0.471396,0.5611,0.537521,0.52801,0.724695,0.477145,0.208796,Cammeo
0.51593,0.562489,0.571632,0.553254,0.727177,0.518372,0.379261,Cammeo
0.60007,0.696841,0.668646,0.616324,0.739403,0.611463,0.293096,Cammeo
0.559409,0.668723,0.611403,0.617996,0.706217,0.583245,0.160356,Cammeo
0.618377,0.690841,0.635564,0.660301,0.691621,0.628252,0.780961,Cammeo
0.670393,0.770442,0.720687,0.668348,0.73408,0.677655,0.237163,Cammeo
0.6696,0.824052,0.755205,0.655973,0.759431,0.699895,0.421574,Cammeo
0.745731,0.88896,0.864018,0.667958,0.803125,0.75879,0.105253,Cammeo
0.497184,0.598719,0.619218,0.500863,0.7868,0.504923,0.681688,Cammeo
0.426421,0.532898,0.533984,0.466511,0.764417,0.43539,0.648022,Cammeo
0.497272,0.540909,0.507975,0.589479,0.662112,0.499736,0.37811,Cammeo
0.641788,0.797492,0.797595,0.561736,0.832988,0.653305,0.098287,Cammeo
0.596726,0.718489,0.712185,0.569233,0.790531,0.615331,0.46302,Cammeo
0.796955,0.830569,0.707547,0.879764,0.582675,0.818302,0.576693,Cammeo
0.739482,0.861312,0.805269,0.697973,0.758948,0.754571,0.802859,Cammeo
0.397905,0.49202,0.506234,0.432325,0.772109,0.40603,0.541033,Cammeo
0.42827,0.506919,0.448347,0.543198,0.656927,0.450774,0.443709,Cammeo
0.482133,0.569259,0.559616,0.522214,0.741335,0.490243,0.309773,Cammeo
0.560465,0.597467,0.52719,0.668472,0.615413,0.566632,0.560925,Cammeo
0.627002,0.708613,0.65634,0.667707,0.698806,0.643108,0.189069,Cammeo
0.502112,0.547273,0.521455,0.587304,0.672549,0.504747,0.412529,Cammeo
0.555448,0.650206,0.575119,0.632932,0.673779,0.570939,0.215849,Cammeo
0.671273,0.821998,0.790097,0.614014,0.800573,0.695763,0.797924,Cammeo
0.564425,0.64501,0.600504,0.620031,0.698384,0.575949,0.236166,Cammeo
0.516722,0.611869,0.546048,0.610668,0.671342,0.535689,0.171591,Cammeo
0.642845,0.722482,0.675294,0.685165,0.698096,0.65647,0.256289,Cammeo
0.477029,0.522509,0.502133,0.567013,0.674947,0.485672,0.770105,Cammeo
0.651206,0.727684,0.667317,0.699369,0.683885,0.676776,0.225252,Cammeo
0.650678,0.80824,0.876323,0.514782,0.887829,0.652602,0.866078,Cammeo
0.768527,0.832529,0.77278,0.761429,0.703248,0.784634,0.777283,Cammeo
0.449041,0.541443,0.54007,0.499206,0.745861,0.461498,0.217487,Cammeo
0.56821,0.694813,0.641431,0.594405,0.738847,0.589838,0.746697,Cammeo
0.690899,0.740253,0.612137,0.796419,0.577902,0.706487,0.329756,Cammeo
0.622602,0.729627,0.720394,0.600526,0.775741,0.632999,0.141714,Cammeo
0.62269,0.756588,0.719713,0.605102,0.772643,0.639416,0.231252,Cammeo
0.567418,0.664297,0.57023,0.653842,0.655574,0.580608,0.280772,Cammeo
0.853635,0.892541,0.805735,0.868917,0.652509,0.865594,0.941182,Cammeo
0.639676,0.732706,0.694538,0.649394,0.732149,0.650141,0.256487,Cammeo
0.637476,0.752427,0.72778,0.617826,0.768917,0.657437,0.503825,Cammeo
0.51197,0.678393,0.610961,0.563227,0.742574,0.548699,0.607291,Cammeo
0.619169,0.659919,0.545505,0.756588,0.559679,0.63757,0.753854,Cammeo
0.410051,0.496572,0.471021,0.492043,0.710033,0.432314,0.384776,Cammeo
0.632019,0.731962,0.663535,0.661571,0.707045,0.63968,0.22812,Cammeo
0.515666,0.623119,0.539057,0.60913,0.667961,0.537887,0.206058,Cammeo
0.537493,0.740834,0.653311,0.546222,0.775686,0.567335,0.117854,Cammeo
0.485918,0.663801,0.657334,0.466451,0.825762,0.515999,0.56855,Cammeo
0.748812,0.864154,0.77428,0.741959,0.716342,0.78692,0.525377,Cammeo
0.479757,0.598766,0.56336,0.54711,0.726599,0.501846,0.54264,Cammeo
0.457754,0.545351,0.485031,0.565285,0.664968,0.473717,0.360283,Cammeo
0.493047,0.6362,0.668396,0.44595,0.842533,0.493671,0.515223,Cammeo
0.555008,0.733731,0.800056,0.434642,0.900433,0.556435,0.02899,Cammeo
0.561345,0.680669,0.615385,0.592346,0.725777,0.575158,0.434267,Cammeo
0.765886,0.878719,0.781506,0.757746,0.710312,0.788238,0.194029,Cammeo
0.642405,0.807469,0.830786,0.540873,0.857576,0.651195,0.218037,Cammeo
0.616881,0.676164,0.591759,0.701815,0.634666,0.627989,0.484103,Cammeo
0.67004,0.752865,0.713566,0.685574,0.719299,0.680204,0.560038,Cammeo
0.617409,0.733715,0.671612,0.645868,0.721917,0.633263,0.17441,Cammeo
0.622778,0.733963,0.645607,0.685188,0.680586,0.647679,0.297301,Cammeo
0.783577,0.83978,0.766262,0.796673,0.67689,0.806083,0.824386,Cammeo
0.695916,0.807263,0.761026,0.671929,0.752674,0.71475,0.238247,Cammeo
0.584228,0.659306,0.6199,0.636227,0.698783,0.599068,0.593201,Cammeo
0.703573,0.833231,0.766477,0.68141,0.749658,0.729255,0.440208,Cammeo
0.613536,0.743216,0.772405,0.544792,0.831665,0.614979,0.094953,Cammeo
0.793434,0.889831,0.76622,0.803346,0.672497,0.814346,0.699856,Cammeo
0.564953,0.715774,0.696169,0.539505,0.800619,0.57885,0.146105,Cammeo
0.610544,0.690366,0.633635,0.660123,0.690596,0.624385,0.387423,Cammeo
0.610104,0.811324,0.752071,0.557107,0.815927,0.631944,0.095904,Cammeo
0.554656,0.594367,0.532802,0.66151,0.624684,0.570499,0.428745,Cammeo
0.717215,0.880447,0.840296,0.641251,0.807533,0.754659,0.491583,Cammeo
0.547967,0.642929,0.551932,0.638457,0.654867,0.575158,0.371874,Cammeo
0.661679,0.77295,0.710878,0.674924,0.724657,0.677567,0.154292,Cammeo
0.722848,0.817255,0.713637,0.758748,0.671289,0.750264,0.295047,Cammeo
0.766326,0.843271,0.736266,0.788306,0.6649,0.77602,0.577951,Cammeo
0.947192,0.947461,0.823499,0.97172,0.594361,0.967036,0.34927,Cammeo
0.532829,0.569524,0.493437,0.670686,0.589097,0.544655,0.315144,Cammeo
0.561433,0.664192,0.640112,0.577027,0.749368,0.580784,0.830536,Cammeo
0.682098,0.826144,0.800329,0.623495,0.799794,0.700334,0.110706,Cammeo
0.591973,0.702053,0.725739,0.541261,0.813212,0.594058,0.124049,Cammeo
0.662383,0.76863,0.721929,0.659867,0.740059,0.675193,0.79496,Cammeo
0.488558,0.634674,0.61062,0.504557,0.780142,0.510285,0.331586,Cammeo
0.741419,0.864576,0.780334,0.718844,0.733861,0.753077,0.193115,Cammeo
0.678314,0.771408,0.733416,0.668195,0.740855,0.683368,0.210964,Cammeo
0.590477,0.749638,0.678095,0.613012,0.746541,0.616561,0.318346,Cammeo
0.629731,0.761606,0.719172,0.615583,0.766008,0.646185,0.271015,Cammeo
0.549023,0.592582,0.56812,0.607799,0.687279,0.553973,0.368367,Cammeo
0.509681,0.68219,0.676306,0.492271,0.819259,0.525668,0.078445,Cammeo
0.528428,0.627264,0.612001,0.546876,0.753802,0.538678,0.221788,Cammeo
0.605967,0.675425,0.631848,0.652613,0.694664,0.6141,0.39722,Cammeo
0.604647,0.690366,0.636746,0.641726,0.70491,0.614715,0.35158,Cammeo
0.523675,0.598814,0.563305,0.586486,0.69934,0.533052,0.375692,Cammeo
0.592853,0.672325,0.585391,0.676146,0.649225,0.609265,0.588263,Cammeo
0.623306,0.71823,0.677533,0.639939,0.729015,0.637746,0.402028,Cammeo
0.627618,0.770711,0.796,0.552157,0.837541,0.653305,0.15262,Cammeo
0.412691,0.502852,0.487097,0.50233,0.712543,0.424754,0.716325,Cammeo
0.654286,0.833717,0.792235,0.593146,0.813309,0.675897,0.345291,Cammeo
0.640292,0.820889,0.790524,0.569742,0.825594,0.654624,0.125576,Cammeo
0.651558,0.753948,0.712279,0.651179,0.740447,0.659459,0.872322,Cammeo
0.649446,0.779953,0.664905,0.687754,0.690316,0.671414,0.316525,Cammeo
0.778912,0.855455,0.723637,0.833357,0.626369,0.796238,0.630287,Cammeo
0.50044,0.628009,0.580555,0.536247,0.74364,0.518987,0.168053,Cammeo
0.614769,0.754286,0.758497,0.565456,0.814036,0.638625,0.12826,Cammeo
0.392977,0.582663,0.551328,0.422886,0.801789,0.416755,0.180278,Cammeo
0.688083,0.740264,0.646543,0.758254,0.629816,0.698224,0.326228,Cammeo
0.757349,0.721505,0.554795,0.958249,0.396029,0.765735,0.582979,Cammeo
0.704365,0.75521,0.650834,0.785065,0.613254,0.712289,0.9073,Cammeo
0.422109,0.420954,0.390718,0.569574,0.593343,0.422468,0.850186,Cammeo
0.452121,0.569001,0.517592,0.517377,0.720319,0.460004,0.287333,Cammeo
0.619257,0.700854,0.635442,0.674459,0.681837,0.633175,0.309132,Cammeo
0.690635,0.843139,0.747387,0.698406,0.729327,0.705872,0.827039,Cammeo
0.645133,0.720998,0.654997,0.703848,0.673433,0.659459,0.238062,Cammeo
0.638004,0.757972,0.733156,0.610774,0.775801,0.650492,0.808003,Cammeo
0.697852,0.71391,0.602933,0.814117,0.557494,0.706487,0.45368,Cammeo
0.563369,0.66464,0.597981,0.62441,0.693846,0.582454,0.437243,Cammeo
0.588981,0.645501,0.569607,0.693399,0.625971,0.603815,0.816989,Cammeo
0.660535,0.739762,0.614737,0.762494,0.605341,0.685127,0.566881,Cammeo
0.661943,0.803165,0.816223,0.580073,0.830796,0.674139,0.147027,Cammeo
0.528868,0.634283,0.557822,0.609037,0.679987,0.554677,0.534471,Cammeo
0.84853,0.893824,0.82868,0.824,0.694281,0.855661,0.361628,Cammeo
0.672857,0.734343,0.714476,0.669535,0.730023,0.677215,0.592198,Cammeo
0.771607,0.941911,0.925611,0.649408,0.838458,0.779624,0.277074,Cammeo
0.701461,0.776082,0.6854,0.748385,0.661325,0.723717,0.222855,Cammeo
0.442,0.594388,0.576798,0.459249,0.791597,0.462025,0.102172,Cammeo
0.533005,0.653396,0.614242,0.554503,0.750055,0.543073,0.163431,Cammeo
